X,Y,fid,full_id,osm_id,osm_type,amenity,operator,name:te,name,healthcare,layer,path
78.5988119,17.4080743,"113",n5608402071,"5608402071",node,hospital,Private,,APEX HOSPITAL,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5165968,17.4227862,"114",n5608460083,"5608460083",node,hospital,,,Sri Devi Maternity & Nursing Home,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5087313,17.3136981,"115",n5636923030,"5636923030",node,hospital,,,OM Sai Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5078608,17.3506727,"116",n5637353960,"5637353960",node,hospital,,,Sri Srinivasa Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4707124,17.3497123,"117",n5679345122,"5679345122",node,hospital,,,Sitara medical center,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5383502,17.446158,"118",n5773420134,"5773420134",node,hospital,,,Anukrushna Hospitals,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3448275,17.4943337,"119",n5783995954,"5783995954",node,hospital,,,Raja Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4045957,17.3140538,"120",n5876735151,"5876735151",node,hospital,,,NIRD heatlth centre,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4326051,17.5454734,"121",n6061219781,"6061219781",node,hospital,,,Malla Reddy Health City (MRHC),hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4388653,17.4564341,"122",n6078227506,"6078227506",node,hospital,,,Neelima - Sanath Nagar,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4369269,17.456281,"123",n6078236947,"6078236947",node,hospital,,,Poojitha Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4885233,17.536328,"124",n6133853785,"6133853785",node,hospital,,,Surekha Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3825608,17.4503845,"125",n6151537449,"6151537449",node,hospital,Apollo Hospitals,,"Apollo Dental Clinic, Hitech City",hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5465732,17.4571109,"126",n6177956183,"6177956183",node,hospital,Mohan Raju,,RAJUS DENTAL,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4563758,17.4379741,"127",n6212803089,"6212803089",node,hospital,,,VINN Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4525058,17.3948133,"128",n6216425386,"6216425386",node,hospital,,,Mahatma Sriramachandra Centenary Memorial Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4562128,17.3972385,"129",n6216425387,"6216425387",node,hospital,,,Nice Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4207625,17.4257981,"130",n6217853185,"6217853185",node,hospital,,,Red Cross Nature Cure Centre,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4508868,17.4057018,"131",n6218850786,"6218850786",node,hospital,,,Goodwill Kidney and Surgical Centre,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4519084,17.3946344,"132",n6220365686,"6220365686",node,hospital,,,Rohan Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4543414,17.3979621,"133",n6222433385,"6222433385",node,hospital,,,Primary Veternary Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3875314,17.4858906,"134",n6235740285,"6235740285",node,hospital,,,Sriven Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.39876,17.494517,"135",n6237524890,"6237524890",node,hospital,,,Vijaya Diagnostic Centre,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5951467,17.4817165,"136",n6246261938,"6246261938",node,hospital,,,Vijaya Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3969527,17.4949239,"137",n6248864185,"6248864185",node,hospital,,,Medical Store,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3872074,17.4729982,"138",n6248961986,"6248961986",node,hospital,,,Ankura Hospital for Women & Children,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3872633,17.4731914,"139",n6261444586,"6261444586",node,hospital,,,Ankura Multispeciality clinic,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3958249,17.491694,"140",n6269697486,"6269697486",node,hospital,,,Aurobindo Nethralaya,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4844653,17.4103873,"141",n6308287072,"6308287072",node,hospital,,శ్రీ కృష్ణ,Sri Krishna,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.599351,17.328667,"142",n6308345580,"6308345580",node,hospital,,,Krishnaveni Hospitals,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5425682,17.3709786,"143",n6372428649,"6372428649",node,hospital,,,sri sai womens hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5276104,17.3703144,"144",n6375038698,"6375038698",node,hospital,,,Siva Eye Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5135597,17.3682666,"145",n6400644686,"6400644686",node,hospital,,,,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4225617,17.4248083,"146",n6471883031,"6471883031",node,hospital,,,Centre For Sight Superspecialty Eye Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5226305,17.3455423,"147",n6477199878,"6477199878",node,hospital,,,Vasan Eye Care Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.449832,17.4238105,"148",n6477289985,"6477289985",node,hospital,,,Pragna Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4505488,17.4232839,"149",n6477295602,"6477295602",node,hospital,,,Swarup Eye Centre,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4722613,17.3969132,"150",n6479934028,"6479934028",node,hospital,,,Udai Omni Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4010815,17.4911264,"151",n6479941227,"6479941227",node,hospital,,,Udbhava Children's Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5008281,17.4553191,"152",n6479951769,"6479951769",node,hospital,,,"Rainbow Hospital for Women and Children, Secunderabad",,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4369875,17.3913878,"153",n6479961202,"6479961202",node,hospital,,,Apoorva Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5105337,17.3503945,"154",n6480023416,"6480023416",node,hospital,,,Ankith Multi Speciality Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4781628,17.4077141,"155",n6480033798,"6480033798",node,hospital,,లయన్స్ క్లబ్ అఫ్ హైదరాబాద్ సాధూరాం ఐ హాస్పిటల్,Lions Club of Hyderabad Sadhuram Eye Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4172847,17.4033637,"156",n6480048646,"6480048646",node,hospital,,,Al-Noor Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4611649,17.4041136,"157",n6480067093,"6480067093",node,hospital,,,"Lotus Children's Hospital, Lakdikapul",,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5640143,17.4760702,"158",n6480099631,"6480099631",node,hospital,,,Aruna Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3969096,17.4912927,"159",n6480117503,"6480117503",node,hospital,,,Preeti Urology and Kidney Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4662196,17.4444929,"160",n6480130350,"6480130350",node,hospital,,,Vasan Healthcare Private Limited,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5378788,17.458369,"161",n6481937416,"6481937416",node,hospital,,,ADR Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4961598,17.3920174,"162",n6481946699,"6481946699",node,hospital,,,Bristlecone Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.3825836,17.5007182,"163",n6481950561,"6481950561",node,hospital,,,Abhaya Multi Speciality Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4747114,17.3854315,"164",n6481952537,"6481952537",node,hospital,,,"Care Hospital, Nampally",,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4754102,17.3851141,"165",n6481959033,"6481959033",node,hospital,,,Aarogya Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4378043,17.3918945,"166",n6481978987,"6481978987",node,hospital,,,Arvind Eye Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5551161,17.3525175,"167",n6482035085,"6482035085",node,hospital,,,Disha Children's Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4266108,17.4311263,"168",n6482049740,"6482049740",node,hospital,,,Anvitha Hospital,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5647274,17.4878467,"169",n6482100116,"6482100116",node,hospital,,,New Life Line Multi Specialty Hospital,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4796964,17.4432007,"170",n6482108938,"6482108938",node,hospital,,,Homeocare International,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.4754596,17.5123618,"171",n6482123599,"6482123599",node,hospital,,,Konark Hospitals,,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
78.5404511,17.3676358,"172",n6482123642,"6482123642",node,hospital,,,Sree Netralaya Eye Hospital and Laser Centre,hospital,hospital_points_layer — amenity_hospital_points,C:\Users\Lakshya\Desktop\project_root\qgis_project\hospital_points_layer.gpkg|layername=amenity_hospital_points
